gpu,dataset,algorithm,epochs,batch_size,raw_images,resolution_y,resolution_x,N,io_load_time_s,setup_time_s,task_setup_time_s,reconstruction_run_time_s,save_time_s,total_time_s,log_file,power_duration_s,power_avg_w,power_min_w,power_max_w,power_energy_j,power_samples,power_csv,input_pixels,io_stage_s,prep_stage_s,pre_recon_s,num_batches,warmup_epoch,flops_per_image_epoch,flops_per_image_epoch_gflops,total_recon_gflops,fit_reconstruction
H100,R1000,dm,1,1000,1000,64,64,64,1.04659,0.005642,0.147958,0.606057,0.0,1.807293,/home/zhong.zheng/pty-chi/modeling_exp/H100/R1000/dm/e1_bs1000.log,1.52,94.7575,72.13,119.34,118.03800000000001,8,/home/zhong.zheng/pty-chi/modeling_exp/H100/R1000/dm/e1_bs1000_power.csv,4096000,1.04659,0.15360000000000001,1.2001899999999999,1,True,1474560.0,0.00147456,1.47456,False
H100,R1000,dm,2,1000,1000,64,64,64,1.618018,0.005506,0.076072,0.42772,0.0,2.12788,/home/zhong.zheng/pty-chi/modeling_exp/H100/R1000/dm/e2_bs1000.log,1.54,90.31375,73.54,116.44,123.42810000000003,8,/home/zhong.zheng/pty-chi/modeling_exp/H100/R1000/dm/e2_bs1000_power.csv,4096000,1.618018,0.081578,1.6995959999999999,1,False,1474560.0,0.00147456,2.94912,True
H100,R1000,dm,4,1000,1000,64,64,64,1.553547,0.005653,0.092939,0.523703,0.0,2.176403,/home/zhong.zheng/pty-chi/modeling_exp/H100/R1000/dm/e4_bs1000.log,1.31,90.99428571428572,72.11,116.57,94.09500000000001,7,/home/zhong.zheng/pty-chi/modeling_exp/H100/R1000/dm/e4_bs1000_power.csv,4096000,1.553547,0.098592,1.652139,1,False,1474560.0,0.00147456,5.89824,True
H100,R1000,dm,6,1000,1000,64,64,64,1.306977,0.005466,0.118966,0.577905,0.0,2.009775,/home/zhong.zheng/pty-chi/modeling_exp/H100/R1000/dm/e6_bs1000.log,1.52,95.4875,72.14,124.46,118.68599999999999,8,/home/zhong.zheng/pty-chi/modeling_exp/H100/R1000/dm/e6_bs1000_power.csv,4096000,1.306977,0.124432,1.431409,1,False,1474560.0,0.00147456,8.84736,True
H100,R1000,lsqml,1,1000,1000,64,64,64,1.123706,0.004385,0.081506,0.485884,0.0,1.696074,/home/zhong.zheng/pty-chi/modeling_exp/H100/R1000/lsqml/e1_bs1000.log,1.32,90.96000000000001,72.13,116.3,94.07300000000001,7,/home/zhong.zheng/pty-chi/modeling_exp/H100/R1000/lsqml/e1_bs1000_power.csv,4096000,1.123706,0.085891,1.2095970000000003,1,True,983040.0,0.00098304,0.98304,False
H100,R1000,lsqml,2,1000,1000,64,64,64,1.273492,0.004471,0.126905,0.904111,0.0,2.309423,/home/zhong.zheng/pty-chi/modeling_exp/H100/R1000/lsqml/e2_bs1000.log,1.71,99.03333333333335,74.21,119.8,144.00199999999998,9,/home/zhong.zheng/pty-chi/modeling_exp/H100/R1000/lsqml/e2_bs1000_power.csv,4096000,1.273492,0.131376,1.404868,1,False,983040.0,0.00098304,1.96608,True
H100,R1000,lsqml,4,1000,1000,64,64,64,1.322252,0.004471,0.102891,0.75623,0.0,2.186387,/home/zhong.zheng/pty-chi/modeling_exp/H100/R1000/lsqml/e4_bs1000.log,1.94,96.643,72.97,120.57,172.64339999999999,10,/home/zhong.zheng/pty-chi/modeling_exp/H100/R1000/lsqml/e4_bs1000_power.csv,4096000,1.322252,0.107362,1.429614,1,False,983040.0,0.00098304,3.93216,True
H100,R1000,lsqml,6,1000,1000,64,64,64,1.330867,0.004518,0.091283,0.821106,0.0,2.248332,/home/zhong.zheng/pty-chi/modeling_exp/H100/R1000/lsqml/e6_bs1000.log,1.71,97.73000000000002,72.14,120.45,142.226,9,/home/zhong.zheng/pty-chi/modeling_exp/H100/R1000/lsqml/e6_bs1000_power.csv,4096000,1.330867,0.095801,1.426668,1,False,983040.0,0.00098304,5.89824,True
H100,R1000,pie,1,1000,1000,64,64,64,3.300665,0.024254,0.703616,6.949662,0.0,10.979078,/home/zhong.zheng/pty-chi/modeling_exp/H100/R1000/pie/e1_bs1000.log,10.51,113.12127659574467,72.13,119.23,1180.1630500000003,47,/home/zhong.zheng/pty-chi/modeling_exp/H100/R1000/pie/e1_bs1000_power.csv,4096000,3.300665,0.72787,4.028535,1,True,819200.0,0.0008192,0.8192,False
H100,R1000,pie,2,1000,1000,64,64,64,1.548489,0.004782,0.138584,6.752169,0.0,8.444618,/home/zhong.zheng/pty-chi/modeling_exp/H100/R1000/pie/e2_bs1000.log,7.72,114.41205128205128,71.99,119.61,858.845,39,/home/zhong.zheng/pty-chi/modeling_exp/H100/R1000/pie/e2_bs1000_power.csv,4096000,1.548489,0.14336600000000002,1.691855,1,False,819200.0,0.0008192,1.6384,True
H100,R1000,pie,4,1000,1000,64,64,64,1.274103,0.00469,0.143274,13.078001,0.0,14.500646,/home/zhong.zheng/pty-chi/modeling_exp/H100/R1000/pie/e4_bs1000.log,13.92,116.70842857142857,71.82,119.84,1600.404,70,/home/zhong.zheng/pty-chi/modeling_exp/H100/R1000/pie/e4_bs1000_power.csv,4096000,1.274103,0.147964,1.4220670000000002,1,False,819200.0,0.0008192,3.2768,True
H100,R1000,pie,6,1000,1000,64,64,64,1.092259,0.004444,0.082958,18.93056,0.0,20.112191,/home/zhong.zheng/pty-chi/modeling_exp/H100/R1000/pie/e6_bs1000.log,19.72,117.83646464646466,73.18,119.97,2300.26305,99,/home/zhong.zheng/pty-chi/modeling_exp/H100/R1000/pie/e6_bs1000_power.csv,4096000,1.092259,0.08740200000000001,1.179661,1,False,819200.0,0.0008192,4.9152,True
H100,R12000,ad_ptycho,1,1000,12000,64,64,64,2.065189,0.004488,0.162242,0.781081,0.0,3.013576,/home/zhong.zheng/pty-chi/modeling_exp/H100/R12000/ad_ptycho/e1_bs1000.log,2.6,90.78153846153847,72.12,129.92,217.95675,13,/home/zhong.zheng/pty-chi/modeling_exp/H100/R12000/ad_ptycho/e1_bs1000_power.csv,49152000,2.065189,0.16673,2.231919,12,True,1720320.0,0.00172032,20.64384,False
H100,R12000,ad_ptycho,2,1000,12000,64,64,64,3.49808,0.004488,0.134802,1.33371,0.0,4.971589,/home/zhong.zheng/pty-chi/modeling_exp/H100/R12000/ad_ptycho/e2_bs1000.log,4.28,94.57450000000001,72.01,146.13,378.8209000000001,20,/home/zhong.zheng/pty-chi/modeling_exp/H100/R12000/ad_ptycho/e2_bs1000_power.csv,49152000,3.49808,0.13929,3.6373699999999998,12,False,1720320.0,0.00172032,41.28768,True
H100,R12000,ad_ptycho,4,1000,12000,64,64,64,4.007658,0.004487,0.160954,1.659084,0.0,5.833037,/home/zhong.zheng/pty-chi/modeling_exp/H100/R12000/ad_ptycho/e4_bs1000.log,5.34,100.53826086956522,72.04,163.18,496.231,23,/home/zhong.zheng/pty-chi/modeling_exp/H100/R12000/ad_ptycho/e4_bs1000_power.csv,49152000,4.007658,0.165441,4.173099000000001,12,False,1720320.0,0.00172032,82.57536,True
H100,R12000,ad_ptycho,6,1000,12000,64,64,64,3.267336,0.004465,0.117011,2.553148,0.0,5.942553,/home/zhong.zheng/pty-chi/modeling_exp/H100/R12000/ad_ptycho/e6_bs1000.log,5.48,109.29923076923076,72.09,165.91,566.9889000000001,26,/home/zhong.zheng/pty-chi/modeling_exp/H100/R12000/ad_ptycho/e6_bs1000_power.csv,49152000,3.267336,0.121476,3.388812,12,False,1720320.0,0.00172032,123.86304,True
H100,R12000,bh,1,1000,12000,64,64,64,2.535925,0.004472,0.110052,0.820334,0.0,3.471401,/home/zhong.zheng/pty-chi/modeling_exp/H100/R12000/bh/e1_bs1000.log,2.94,90.72500000000001,73.61,126.48,247.70984999999993,14,/home/zhong.zheng/pty-chi/modeling_exp/H100/R12000/bh/e1_bs1000_power.csv,49152000,2.535925,0.114524,2.650449,12,True,1146880.0,0.00114688,13.76256,False
H100,R12000,bh,2,1000,12000,64,64,64,2.103506,0.004421,0.226501,0.993112,0.0,3.328023,/home/zhong.zheng/pty-chi/modeling_exp/H100/R12000/bh/e2_bs1000.log,2.68,93.77857142857144,72.02,135.31,235.33939999999998,14,/home/zhong.zheng/pty-chi/modeling_exp/H100/R12000/bh/e2_bs1000_power.csv,49152000,2.103506,0.23092200000000002,2.3344279999999995,12,False,1146880.0,0.00114688,27.52512,True
H100,R12000,bh,4,1000,12000,64,64,64,3.135187,0.004444,0.199791,1.680844,0.0,5.020907,/home/zhong.zheng/pty-chi/modeling_exp/H100/R12000/bh/e4_bs1000.log,4.62,99.15761904761905,72.88,160.42,427.93705,21,/home/zhong.zheng/pty-chi/modeling_exp/H100/R12000/bh/e4_bs1000_power.csv,49152000,3.135187,0.204235,3.339422,12,False,1146880.0,0.00114688,55.05024,True
H100,R12000,bh,6,1000,12000,64,64,64,3.980236,0.004422,0.106051,2.347645,0.0,6.438837,/home/zhong.zheng/pty-chi/modeling_exp/H100/R12000/bh/e6_bs1000.log,6.0,107.31925925925925,72.07,170.3,600.7067999999999,27,/home/zhong.zheng/pty-chi/modeling_exp/H100/R12000/bh/e6_bs1000_power.csv,49152000,3.980236,0.110473,4.090709,12,False,1146880.0,0.00114688,82.57536,True
H100,R12000,dm,1,1000,12000,64,64,64,2.251649,0.020797,0.127686,0.941357,0.0,3.342596,/home/zhong.zheng/pty-chi/modeling_exp/H100/R12000/dm/e1_bs1000.log,2.88,91.79666666666667,71.96,134.04,248.29715,15,/home/zhong.zheng/pty-chi/modeling_exp/H100/R12000/dm/e1_bs1000_power.csv,49152000,2.251649,0.148483,2.400132,12,True,1474560.0,0.00147456,17.69472,False
H100,R12000,dm,2,1000,12000,64,64,64,1.844323,0.020708,0.091,1.400546,0.0,3.357784,/home/zhong.zheng/pty-chi/modeling_exp/H100/R12000/dm/e2_bs1000.log,3.08,100.360625,73.05,137.76,293.9461,16,/home/zhong.zheng/pty-chi/modeling_exp/H100/R12000/dm/e2_bs1000_power.csv,49152000,1.844323,0.111708,1.9560309999999999,12,False,1474560.0,0.00147456,35.38944,True
H100,R12000,dm,4,1000,12000,64,64,64,2.193671,0.020379,0.114157,2.159799,0.0,4.488626,/home/zhong.zheng/pty-chi/modeling_exp/H100/R12000/dm/e4_bs1000.log,4.02,109.8045,73.53,148.94,420.89775,20,/home/zhong.zheng/pty-chi/modeling_exp/H100/R12000/dm/e4_bs1000_power.csv,49152000,2.193671,0.134536,2.3282070000000004,12,False,1474560.0,0.00147456,70.77888,True
H100,R12000,dm,6,1000,12000,64,64,64,3.0429,0.02108,0.147059,2.785742,0.0,5.997379,/home/zhong.zheng/pty-chi/modeling_exp/H100/R12000/dm/e6_bs1000.log,5.37,109.1173076923077,71.98,159.63,558.6281,26,/home/zhong.zheng/pty-chi/modeling_exp/H100/R12000/dm/e6_bs1000_power.csv,49152000,3.0429,0.16813899999999998,3.211039,12,False,1474560.0,0.00147456,106.16832,True
H100,R12000,lsqml,1,1000,12000,64,64,64,3.392421,0.004483,0.089611,0.773836,0.0,4.26085,/home/zhong.zheng/pty-chi/modeling_exp/H100/R12000/lsqml/e1_bs1000.log,3.76,88.17250000000001,72.18,123.46,306.6418,16,/home/zhong.zheng/pty-chi/modeling_exp/H100/R12000/lsqml/e1_bs1000_power.csv,49152000,3.392421,0.094094,3.4865150000000003,12,True,983040.0,0.00098304,11.79648,False
H100,R12000,lsqml,2,1000,12000,64,64,64,3.074075,0.004311,0.109657,1.302203,0.0,4.490751,/home/zhong.zheng/pty-chi/modeling_exp/H100/R12000/lsqml/e2_bs1000.log,4.12,91.0985,72.81,128.78,356.61265000000003,20,/home/zhong.zheng/pty-chi/modeling_exp/H100/R12000/lsqml/e2_bs1000_power.csv,49152000,3.074075,0.113968,3.188043,12,False,983040.0,0.00098304,23.59296,True
H100,R12000,lsqml,4,1000,12000,64,64,64,3.64614,0.004479,0.130179,2.081007,0.0,5.862511,/home/zhong.zheng/pty-chi/modeling_exp/H100/R12000/lsqml/e4_bs1000.log,5.28,97.77291666666667,72.07,144.56,484.3979000000001,24,/home/zhong.zheng/pty-chi/modeling_exp/H100/R12000/lsqml/e4_bs1000_power.csv,49152000,3.64614,0.134658,3.780798,12,False,983040.0,0.00098304,47.18592,True
H100,R12000,lsqml,6,1000,12000,64,64,64,3.246145,0.004507,0.131605,2.723343,0.0,6.106485,/home/zhong.zheng/pty-chi/modeling_exp/H100/R12000/lsqml/e6_bs1000.log,5.69,105.11333333333334,72.07,160.61,567.40015,27,/home/zhong.zheng/pty-chi/modeling_exp/H100/R12000/lsqml/e6_bs1000_power.csv,49152000,3.246145,0.136112,3.3822569999999996,12,False,983040.0,0.00098304,70.77888,True
H100,R12000,pie,1,1000,12000,64,64,64,2.90757,0.004303,0.095641,39.54184,0.0,42.550372,/home/zhong.zheng/pty-chi/modeling_exp/H100/R12000/pie/e1_bs1000.log,42.34,117.28442857142859,71.48,122.29,4933.74055,210,/home/zhong.zheng/pty-chi/modeling_exp/H100/R12000/pie/e1_bs1000_power.csv,49152000,2.90757,0.099944,3.0075140000000005,12,True,819200.0,0.0008192,9.8304,False
H100,R12000,pie,2,1000,12000,64,64,64,2.794484,0.004664,0.205766,76.682106,0.0,79.68765,/home/zhong.zheng/pty-chi/modeling_exp/H100/R12000/pie/e2_bs1000.log,79.22,118.98351898734177,71.75,122.57,9399.875699999999,395,/home/zhong.zheng/pty-chi/modeling_exp/H100/R12000/pie/e2_bs1000_power.csv,49152000,2.794484,0.21043,3.0049140000000003,12,False,819200.0,0.0008192,19.6608,True
H100,R12000,pie,4,1000,12000,64,64,64,2.67898,0.004622,0.106628,152.664015,0.0,155.45509,/home/zhong.zheng/pty-chi/modeling_exp/H100/R12000/pie/e4_bs1000.log,154.95,119.65398709677419,72.04,122.79,18528.558399999998,775,/home/zhong.zheng/pty-chi/modeling_exp/H100/R12000/pie/e4_bs1000_power.csv,49152000,2.67898,0.11125,2.79023,12,False,819200.0,0.0008192,39.3216,True
H100,R12000,pie,6,1000,12000,64,64,64,1.724081,0.004415,0.157914,232.411429,0.0,234.298672,/home/zhong.zheng/pty-chi/modeling_exp/H100/R12000/pie/e6_bs1000.log,233.92,120.1175620188195,72.54,122.93,28087.516449999996,1169,/home/zhong.zheng/pty-chi/modeling_exp/H100/R12000/pie/e6_bs1000_power.csv,49152000,1.724081,0.162329,1.8864100000000001,12,False,819200.0,0.0008192,58.9824,True
H100,R2000,ad_ptycho,1,1000,2000,64,64,64,1.38881,0.004333,0.102865,0.55151,0.0,2.048121,/home/zhong.zheng/pty-chi/modeling_exp/H100/R2000/ad_ptycho/e1_bs1000.log,1.52,94.48374999999999,71.96,119.47,117.631,8,/home/zhong.zheng/pty-chi/modeling_exp/H100/R2000/ad_ptycho/e1_bs1000_power.csv,8192000,1.38881,0.107198,1.496008,2,True,1720320.0,0.00172032,3.44064,False
H100,R2000,ad_ptycho,2,1000,2000,64,64,64,1.159587,0.004445,0.098353,0.613654,0.0,1.876504,/home/zhong.zheng/pty-chi/modeling_exp/H100/R2000/ad_ptycho/e2_bs1000.log,1.52,94.535,71.98,119.32,117.72999999999999,8,/home/zhong.zheng/pty-chi/modeling_exp/H100/R2000/ad_ptycho/e2_bs1000_power.csv,8192000,1.159587,0.102798,1.2623849999999999,2,False,1720320.0,0.00172032,6.88128,True
H100,R2000,ad_ptycho,4,1000,2000,64,64,64,1.390138,0.004331,0.081961,0.739176,0.0,2.216043,/home/zhong.zheng/pty-chi/modeling_exp/H100/R2000/ad_ptycho/e4_bs1000.log,1.72,97.82888888888888,71.97,124.86,142.014,9,/home/zhong.zheng/pty-chi/modeling_exp/H100/R2000/ad_ptycho/e4_bs1000_power.csv,8192000,1.390138,0.08629200000000001,1.4764300000000001,2,False,1720320.0,0.00172032,13.76256,True
H100,R2000,ad_ptycho,6,1000,2000,64,64,64,1.066122,0.004557,0.142253,0.88872,0.0,2.102208,/home/zhong.zheng/pty-chi/modeling_exp/H100/R2000/ad_ptycho/e6_bs1000.log,1.72,97.89777777777778,71.93,124.21,142.21599999999998,9,/home/zhong.zheng/pty-chi/modeling_exp/H100/R2000/ad_ptycho/e6_bs1000_power.csv,8192000,1.066122,0.14681,1.212932,2,False,1720320.0,0.00172032,20.64384,True
H100,R2000,bh,1,1000,2000,64,64,64,1.498252,0.004501,0.10532,0.624934,0.0,2.233532,/home/zhong.zheng/pty-chi/modeling_exp/H100/R2000/bh/e1_bs1000.log,1.68,92.46444444444444,71.93,119.11,140.86135,9,/home/zhong.zheng/pty-chi/modeling_exp/H100/R2000/bh/e1_bs1000_power.csv,8192000,1.498252,0.109821,1.608073,2,True,1146880.0,0.00114688,2.29376,False
H100,R2000,bh,2,1000,2000,64,64,64,1.403222,0.004391,0.099365,0.615828,0.0,2.123612,/home/zhong.zheng/pty-chi/modeling_exp/H100/R2000/bh/e2_bs1000.log,1.52,94.22874999999999,72.16,119.43,117.174,8,/home/zhong.zheng/pty-chi/modeling_exp/H100/R2000/bh/e2_bs1000_power.csv,8192000,1.403222,0.103756,1.506978,2,False,1146880.0,0.00114688,4.58752,True
H100,R2000,bh,4,1000,2000,64,64,64,1.329274,0.004209,0.085507,0.810023,0.0,2.229445,/home/zhong.zheng/pty-chi/modeling_exp/H100/R2000/bh/e4_bs1000.log,1.72,97.94666666666666,72.16,125.09,142.14600000000002,9,/home/zhong.zheng/pty-chi/modeling_exp/H100/R2000/bh/e4_bs1000_power.csv,8192000,1.329274,0.089716,1.41899,2,False,1146880.0,0.00114688,9.17504,True
H100,R2000,bh,6,1000,2000,64,64,64,1.392452,0.004308,0.087463,0.851751,0.0,2.336538,/home/zhong.zheng/pty-chi/modeling_exp/H100/R2000/bh/e6_bs1000.log,1.72,97.87666666666665,72.19,124.3,142.091,9,/home/zhong.zheng/pty-chi/modeling_exp/H100/R2000/bh/e6_bs1000_power.csv,8192000,1.392452,0.091771,1.484223,2,False,1146880.0,0.00114688,13.76256,True
H100,R2000,dm,1,1000,2000,64,64,64,1.051475,0.00706,0.142379,0.601505,0.0,1.803251,/home/zhong.zheng/pty-chi/modeling_exp/H100/R2000/dm/e1_bs1000.log,1.52,94.8175,72.19,120.03,118.044,8,/home/zhong.zheng/pty-chi/modeling_exp/H100/R2000/dm/e1_bs1000_power.csv,8192000,1.051475,0.14943900000000002,1.200914,2,True,1474560.0,0.00147456,2.94912,False
H100,R2000,dm,2,1000,2000,64,64,64,1.395826,0.007053,0.088816,0.601533,0.0,2.093909,/home/zhong.zheng/pty-chi/modeling_exp/H100/R2000/dm/e2_bs1000.log,1.52,94.8475,72.04,120.52,118.08800000000001,8,/home/zhong.zheng/pty-chi/modeling_exp/H100/R2000/dm/e2_bs1000_power.csv,8192000,1.395826,0.09586900000000001,1.491695,2,False,1474560.0,0.00147456,5.89824,True
H100,R2000,dm,4,1000,2000,64,64,64,1.387368,0.00702,0.099527,0.702506,0.0,2.1969,/home/zhong.zheng/pty-chi/modeling_exp/H100/R2000/dm/e4_bs1000.log,1.72,98.05666666666667,72.21,125.88,142.251,9,/home/zhong.zheng/pty-chi/modeling_exp/H100/R2000/dm/e4_bs1000_power.csv,8192000,1.387368,0.106547,1.4939149999999999,2,False,1474560.0,0.00147456,11.79648,True
H100,R2000,dm,6,1000,2000,64,64,64,1.341679,0.00704,0.092464,0.798053,0.0,2.239944,/home/zhong.zheng/pty-chi/modeling_exp/H100/R2000/dm/e6_bs1000.log,1.88,95.332,72.22,124.79,164.45584999999997,10,/home/zhong.zheng/pty-chi/modeling_exp/H100/R2000/dm/e6_bs1000_power.csv,8192000,1.341679,0.09950400000000001,1.441183,2,False,1474560.0,0.00147456,17.69472,True
H100,R2000,lsqml,1,1000,2000,64,64,64,1.154826,0.004695,0.103612,0.473758,0.0,1.737464,/home/zhong.zheng/pty-chi/modeling_exp/H100/R2000/lsqml/e1_bs1000.log,1.52,94.43375,71.99,119.63,117.53299999999999,8,/home/zhong.zheng/pty-chi/modeling_exp/H100/R2000/lsqml/e1_bs1000_power.csv,8192000,1.154826,0.108307,1.2631329999999998,2,True,983040.0,0.00098304,1.96608,False
H100,R2000,lsqml,2,1000,2000,64,64,64,1.391306,0.004449,0.109505,0.713145,0.0,2.218879,/home/zhong.zheng/pty-chi/modeling_exp/H100/R2000/lsqml/e2_bs1000.log,1.72,97.1,71.97,120.0,141.18699999999998,9,/home/zhong.zheng/pty-chi/modeling_exp/H100/R2000/lsqml/e2_bs1000_power.csv,8192000,1.391306,0.113954,1.5052599999999998,2,False,983040.0,0.00098304,3.93216,True
H100,R2000,lsqml,4,1000,2000,64,64,64,1.10186,0.00451,0.089107,0.907144,0.0,2.1032,/home/zhong.zheng/pty-chi/modeling_exp/H100/R2000/lsqml/e4_bs1000.log,1.72,98.68555555555555,73.18,120.08,143.599,9,/home/zhong.zheng/pty-chi/modeling_exp/H100/R2000/lsqml/e4_bs1000_power.csv,8192000,1.10186,0.093617,1.1954770000000001,2,False,983040.0,0.00098304,7.86432,True
H100,R2000,lsqml,6,1000,2000,64,64,64,1.092679,0.004539,0.100843,0.94844,0.0,2.14702,/home/zhong.zheng/pty-chi/modeling_exp/H100/R2000/lsqml/e6_bs1000.log,1.92,100.14500000000001,72.01,125.68,166.10899999999998,10,/home/zhong.zheng/pty-chi/modeling_exp/H100/R2000/lsqml/e6_bs1000_power.csv,8192000,1.092679,0.105382,1.198061,2,False,983040.0,0.00098304,11.79648,True
H100,R2000,pie,1,1000,2000,64,64,64,1.317609,0.004524,0.081405,6.916,0.0,8.320379,/home/zhong.zheng/pty-chi/modeling_exp/H100/R2000/pie/e1_bs1000.log,8.08,113.81512195121951,72.54,119.8,907.5935000000001,41,/home/zhong.zheng/pty-chi/modeling_exp/H100/R2000/pie/e1_bs1000_power.csv,8192000,1.317609,0.085929,1.403538,2,True,819200.0,0.0008192,1.6384,False
H100,R2000,pie,2,1000,2000,64,64,64,1.161353,0.00428,0.089331,12.774887,0.0,14.030555,/home/zhong.zheng/pty-chi/modeling_exp/H100/R2000/pie/e2_bs1000.log,13.72,116.81913043478261,71.89,119.95,1578.5490000000002,69,/home/zhong.zheng/pty-chi/modeling_exp/H100/R2000/pie/e2_bs1000_power.csv,8192000,1.161353,0.093611,1.2549640000000002,2,False,819200.0,0.0008192,3.2768,True
H100,R2000,pie,4,1000,2000,64,64,64,1.388022,0.004419,0.106699,25.417834,0.0,26.917566,/home/zhong.zheng/pty-chi/modeling_exp/H100/R2000/pie/e4_bs1000.log,26.32,118.31484848484848,71.9,120.19,3089.9440000000004,132,/home/zhong.zheng/pty-chi/modeling_exp/H100/R2000/pie/e4_bs1000_power.csv,8192000,1.388022,0.11111800000000001,1.4991400000000001,2,False,819200.0,0.0008192,6.5536,True
H100,R2000,pie,6,1000,2000,64,64,64,1.329853,0.004458,0.091502,39.030253,0.0,40.456881,/home/zhong.zheng/pty-chi/modeling_exp/H100/R2000/pie/e6_bs1000.log,39.93,118.90685000000002,71.96,120.24,4724.611650000001,200,/home/zhong.zheng/pty-chi/modeling_exp/H100/R2000/pie/e6_bs1000_power.csv,8192000,1.329853,0.09596,1.425813,2,False,819200.0,0.0008192,9.8304,True
H100,R4000,ad_ptycho,1,1000,4000,64,64,64,1.796161,0.004552,0.088927,0.770871,0.0,2.661013,/home/zhong.zheng/pty-chi/modeling_exp/H100/R4000/ad_ptycho/e1_bs1000.log,2.18,95.01909090909093,73.77,123.89,190.36755,11,/home/zhong.zheng/pty-chi/modeling_exp/H100/R4000/ad_ptycho/e1_bs1000_power.csv,16384000,1.796161,0.093479,1.8896399999999998,4,True,1720320.0,0.00172032,6.88128,False
H100,R4000,ad_ptycho,2,1000,4000,64,64,64,1.808791,0.004436,0.114022,0.853517,0.0,2.781389,/home/zhong.zheng/pty-chi/modeling_exp/H100/R4000/ad_ptycho/e2_bs1000.log,2.23,93.10636363636364,71.95,123.99,189.5583,11,/home/zhong.zheng/pty-chi/modeling_exp/H100/R4000/ad_ptycho/e2_bs1000_power.csv,16384000,1.808791,0.118458,1.9272490000000002,4,False,1720320.0,0.00172032,13.76256,True
H100,R4000,ad_ptycho,4,1000,4000,64,64,64,1.561057,0.004519,0.087258,1.028982,0.0,2.682405,/home/zhong.zheng/pty-chi/modeling_exp/H100/R4000/ad_ptycho/e4_bs1000.log,2.09,98.17454545454547,71.9,129.4,190.08479999999997,11,/home/zhong.zheng/pty-chi/modeling_exp/H100/R4000/ad_ptycho/e4_bs1000_power.csv,16384000,1.561057,0.091777,1.652834,4,False,1720320.0,0.00172032,27.52512,True
H100,R4000,ad_ptycho,6,1000,4000,64,64,64,1.264737,0.00453,0.086464,1.28853,0.0,2.644882,/home/zhong.zheng/pty-chi/modeling_exp/H100/R4000/ad_ptycho/e6_bs1000.log,2.29,101.26416666666665,72.16,135.29,216.91019999999997,12,/home/zhong.zheng/pty-chi/modeling_exp/H100/R4000/ad_ptycho/e6_bs1000_power.csv,16384000,1.264737,0.090994,1.355731,4,False,1720320.0,0.00172032,41.28768,True
H100,R4000,bh,1,1000,4000,64,64,64,1.234453,0.004521,0.122356,0.66703,0.0,2.029147,/home/zhong.zheng/pty-chi/modeling_exp/H100/R4000/bh/e1_bs1000.log,1.68,93.86333333333334,73.01,119.83,143.14464999999998,9,/home/zhong.zheng/pty-chi/modeling_exp/H100/R4000/bh/e1_bs1000_power.csv,16384000,1.234453,0.12687700000000002,1.36133,4,True,1146880.0,0.00114688,4.58752,False
H100,R4000,bh,2,1000,4000,64,64,64,1.229586,0.004575,0.140086,0.779339,0.0,2.154102,/home/zhong.zheng/pty-chi/modeling_exp/H100/R4000/bh/e2_bs1000.log,1.88,95.32399999999998,71.99,125.39,164.41709999999998,10,/home/zhong.zheng/pty-chi/modeling_exp/H100/R4000/bh/e2_bs1000_power.csv,16384000,1.229586,0.14466099999999998,1.374247,4,False,1146880.0,0.00114688,9.17504,True
H100,R4000,bh,4,1000,4000,64,64,64,1.563962,0.004739,0.141773,0.863678,0.0,2.574781,/home/zhong.zheng/pty-chi/modeling_exp/H100/R4000/bh/e4_bs1000.log,2.08,98.82727272727271,71.93,134.92,190.26095,11,/home/zhong.zheng/pty-chi/modeling_exp/H100/R4000/bh/e4_bs1000_power.csv,16384000,1.563962,0.146512,1.710474,4,False,1146880.0,0.00114688,18.35008,True
H100,R4000,bh,6,1000,4000,64,64,64,1.500785,0.004569,0.088292,1.189283,0.0,2.783434,/home/zhong.zheng/pty-chi/modeling_exp/H100/R4000/bh/e6_bs1000.log,2.27,104.16666666666667,73.82,142.76,221.74810000000002,12,/home/zhong.zheng/pty-chi/modeling_exp/H100/R4000/bh/e6_bs1000_power.csv,16384000,1.500785,0.092861,1.5936460000000001,4,False,1146880.0,0.00114688,27.52512,True
H100,R4000,dm,1,1000,4000,64,64,64,1.295557,0.009645,0.088497,0.683619,0.0,2.078455,/home/zhong.zheng/pty-chi/modeling_exp/H100/R4000/dm/e1_bs1000.log,1.68,93.48555555555555,72.86,119.74,142.50304999999997,9,/home/zhong.zheng/pty-chi/modeling_exp/H100/R4000/dm/e1_bs1000_power.csv,16384000,1.295557,0.09814200000000001,1.393699,4,True,1474560.0,0.00147456,5.89824,False
